Fecha,Tipo de Emisión,Nivel de Emisión (ppm),Fuente de Emisión,Consumo de Electricidad (kWh),Consumo de Gas Natural (m³),Volumen de Agua (m³),Tipo de Residuo,Cantidad de Residuo (kg),Método de Disposición,Concentración de Contaminante (ppm),Localización de Medición,Cumplimiento Normativo,Contador de Registros
2017-12-07,VOC,43,Hornos de Secado,351,93,15,Peligroso,5,Reciclaje,0.007571938030376915,Dentro de la planta,Sí,1072
2017-12-08,HAP,28,Hornos de Secado,208,29,21,Peligroso,2,Reciclaje,0.0063235355022722055,En los alrededores,Sí,1073
2017-12-09,VOC,10,Procesos de Pintura,228,13,20,Reciclable,5,Vertedero,0.006949768916842162,En los alrededores,Sí,1074
2017-12-10,HAP,21,Hornos de Secado,152,45,31,Reciclable,7,Incineración,0.005953117320997431,En los alrededores,Sí,1075
2017-12-11,CO2,90,Hornos de Secado,107,81,10,Peligroso,1,Incineración,0.0029731298607098685,En los alrededores,Sí,1076
2017-12-12,HAP,96,Procesos de Pintura,366,40,22,Peligroso,6,Reciclaje,0.004840531500992956,En los alrededores,Sí,1077
2017-12-13,HAP,18,Procesos de Pintura,330,90,17,Peligroso,9,Vertedero,0.006188772238169321,En los alrededores,Sí,1078
2017-12-14,VOC,64,Maquinaria de Ensamble,498,10,49,Peligroso,9,Reciclaje,0.0025200141062884283,En los alrededores,Sí,1079
2017-12-15,CO2,81,Procesos de Pintura,220,95,46,Reciclable,4,Reciclaje,0.002701112263057628,Dentro de la planta,Sí,1080
2017-12-16,CO2,17,Maquinaria de Ensamble,125,45,45,Peligroso,8,Reciclaje,0.0022866731373068954,En los alrededores,Sí,1081
2017-12-17,NOx,21,Procesos de Pintura,292,91,24,Peligroso,1,Reciclaje,0.007661052760270247,Dentro de la planta,Sí,1082
2017-12-18,NOx,9,Hornos de Secado,155,72,43,No peligroso,5,Reciclaje,0.004278554392928707,Dentro de la planta,Sí,1083
2017-12-19,VOC,35,Hornos de Secado,243,78,35,Peligroso,10,Incineración,0.008844309965790186,Dentro de la planta,Sí,1084
2017-12-20,NOx,53,Maquinaria de Ensamble,409,54,40,Reciclable,1,Reciclaje,0.007876494097470531,En los alrededores,Sí,1085
2017-12-21,VOC,12,Maquinaria de Ensamble,213,44,46,Reciclable,9,Reciclaje,0.00623756626338773,Dentro de la planta,Sí,1086
2017-12-22,VOC,17,Maquinaria de Ensamble,387,13,43,Peligroso,1,Vertedero,0.002706910966565404,Dentro de la planta,Sí,1087
2017-12-23,CO2,27,Procesos de Pintura,209,47,15,Reciclable,2,Vertedero,0.004997234704944719,En los alrededores,Sí,1088
2017-12-24,NOx,30,Procesos de Pintura,366,56,31,No peligroso,6,Vertedero,0.0015785015687377927,En los alrededores,Sí,1089
2017-12-25,NOx,60,Maquinaria de Ensamble,348,64,38,Peligroso,6,Reciclaje,0.00445194152184257,En los alrededores,Sí,1090
2017-12-26,CO2,64,Maquinaria de Ensamble,262,23,48,Reciclable,7,Reciclaje,0.0054802890767502,En los alrededores,Sí,1091
2017-12-27,HAP,49,Procesos de Pintura,232,74,21,Reciclable,4,Vertedero,0.0065326711064780975,Dentro de la planta,Sí,1092
2017-12-28,CO2,19,Procesos de Pintura,332,27,42,No peligroso,5,Vertedero,0.006792322982646067,En los alrededores,Sí,1093
2017-12-29,HAP,16,Maquinaria de Ensamble,329,65,11,Peligroso,5,Vertedero,0.0017508442815191033,En los alrededores,Sí,1094
2017-12-30,NOx,25,Procesos de Pintura,318,60,43,Peligroso,7,Reciclaje,0.007872131879340258,En los alrededores,Sí,1095
2017-12-31,NOx,28,Hornos de Secado,500,59,39,No peligroso,5,Reciclaje,0.0044200736729154404,En los alrededores,Sí,1096
2018-01-01,NOx,43,Hornos de Secado,169,40,40,No peligroso,2,Incineración,0.007418470794299409,Dentro de la planta,Sí,1097
2018-01-02,CO2,96,Maquinaria de Ensamble,365,90,13,Reciclable,5,Incineración,0.005464445413385812,En los alrededores,Sí,1098
2018-01-03,CO2,44,Procesos de Pintura,330,94,17,No peligroso,7,Vertedero,0.0018155886763064517,Dentro de la planta,Sí,1099
2018-01-04,CO2,62,Maquinaria de Ensamble,497,50,16,No peligroso,1,Reciclaje,0.0014454583354866135,En los alrededores,Sí,1100
2018-01-05,NOx,77,Hornos de Secado,362,49,25,Peligroso,3,Reciclaje,0.007699041627313838,Dentro de la planta,Sí,1101
2018-01-06,HAP,99,Hornos de Secado,146,77,46,No peligroso,6,Reciclaje,0.006863184369047213,Dentro de la planta,Sí,1102
2018-01-07,CO2,3,Hornos de Secado,244,81,12,Peligroso,8,Vertedero,0.003993123397702731,Dentro de la planta,Sí,1103
2018-01-08,NOx,22,Maquinaria de Ensamble,132,15,38,Peligroso,7,Incineración,0.0072063417126429176,Dentro de la planta,Sí,1104
2018-01-09,VOC,29,Maquinaria de Ensamble,200,24,14,Reciclable,4,Incineración,0.007216357039867346,En los alrededores,Sí,1105
2018-01-10,VOC,100,Procesos de Pintura,419,34,25,No peligroso,8,Reciclaje,0.0038301832315267644,Dentro de la planta,Sí,1106
2018-01-11,NOx,56,Hornos de Secado,217,30,14,Peligroso,3,Incineración,0.008906701142638949,En los alrededores,Sí,1107
2018-01-12,CO2,63,Hornos de Secado,293,95,27,Peligroso,6,Incineración,0.00745673769412053,En los alrededores,Sí,1108
2018-01-13,NOx,90,Maquinaria de Ensamble,363,23,50,No peligroso,3,Reciclaje,0.002387186500594289,Dentro de la planta,Sí,1109
2018-01-14,VOC,95,Procesos de Pintura,245,50,29,No peligroso,4,Incineración,0.009903600440690115,Dentro de la planta,Sí,1110
2018-01-15,HAP,36,Maquinaria de Ensamble,154,100,31,Reciclable,6,Incineración,0.0028337129672437447,En los alrededores,Sí,1111
2018-01-16,CO2,50,Hornos de Secado,129,50,31,Reciclable,8,Vertedero,0.0036269588633381852,En los alrededores,Sí,1112
2018-01-17,NOx,3,Hornos de Secado,221,99,13,No peligroso,2,Reciclaje,0.00400396023572894,Dentro de la planta,Sí,1113
2018-01-18,CO2,79,Procesos de Pintura,239,17,30,Peligroso,8,Reciclaje,0.00120482489228745,En los alrededores,Sí,1114
2018-01-19,NOx,11,Hornos de Secado,293,28,17,Peligroso,7,Vertedero,0.004273573834714491,En los alrededores,Sí,1115
2018-01-20,HAP,25,Hornos de Secado,235,38,46,Reciclable,7,Incineración,0.009550679992692969,Dentro de la planta,Sí,1116
2018-01-21,NOx,25,Maquinaria de Ensamble,236,21,10,Reciclable,8,Incineración,0.0053491055579885155,En los alrededores,Sí,1117
2018-01-22,HAP,40,Maquinaria de Ensamble,119,43,39,No peligroso,8,Reciclaje,0.0028926816381891016,En los alrededores,Sí,1118
2018-01-23,CO2,51,Maquinaria de Ensamble,453,29,42,Peligroso,9,Vertedero,0.0010512391755627415,En los alrededores,Sí,1119
2018-01-24,NOx,74,Hornos de Secado,286,83,39,Reciclable,9,Vertedero,0.00885983817029657,Dentro de la planta,Sí,1120
2018-01-25,CO2,81,Maquinaria de Ensamble,158,36,48,No peligroso,4,Reciclaje,0.0023100537507556498,Dentro de la planta,Sí,1121
2018-01-26,NOx,22,Procesos de Pintura,340,48,31,Peligroso,2,Incineración,0.0031378827166812463,Dentro de la planta,Sí,1122
2018-01-27,NOx,100,Procesos de Pintura,365,91,17,No peligroso,1,Vertedero,0.0030142428784149457,Dentro de la planta,Sí,1123
2018-01-28,HAP,12,Procesos de Pintura,464,20,11,Peligroso,5,Vertedero,0.0028856626861040414,En los alrededores,Sí,1124
2018-01-29,CO2,88,Maquinaria de Ensamble,293,10,41,Reciclable,5,Incineración,0.0070025489881259066,En los alrededores,Sí,1125
2018-01-30,NOx,98,Maquinaria de Ensamble,304,21,19,Reciclable,2,Incineración,0.008385915798448836,Dentro de la planta,Sí,1126
2018-01-31,VOC,5,Procesos de Pintura,183,72,23,Reciclable,2,Vertedero,0.009164640210771253,En los alrededores,Sí,1127
2018-02-01,HAP,86,Maquinaria de Ensamble,438,29,35,No peligroso,9,Incineración,0.007797224198371676,Dentro de la planta,Sí,1128
2018-02-02,NOx,2,Hornos de Secado,451,100,49,Peligroso,5,Reciclaje,0.005992259070092791,Dentro de la planta,Sí,1129
2018-02-03,VOC,35,Hornos de Secado,313,37,45,Reciclable,9,Reciclaje,0.003095265455066551,En los alrededores,Sí,1130
2018-02-04,HAP,82,Procesos de Pintura,229,42,50,Reciclable,7,Reciclaje,0.005891872381920239,Dentro de la planta,Sí,1131
2018-02-05,HAP,36,Maquinaria de Ensamble,109,90,14,No peligroso,7,Vertedero,0.008411907080708051,Dentro de la planta,Sí,1132
2018-02-06,NOx,99,Procesos de Pintura,458,79,19,Reciclable,5,Vertedero,0.0041414546654775005,En los alrededores,Sí,1133
2018-02-07,VOC,14,Procesos de Pintura,358,73,22,Reciclable,6,Vertedero,0.0026303553065769943,En los alrededores,Sí,1134
2018-02-08,CO2,90,Maquinaria de Ensamble,362,49,49,Reciclable,1,Incineración,0.004413102072439964,En los alrededores,Sí,1135
2018-02-09,HAP,100,Procesos de Pintura,295,19,29,Reciclable,5,Vertedero,0.008884645994794958,Dentro de la planta,Sí,1136
2018-02-10,NOx,70,Maquinaria de Ensamble,258,24,18,Peligroso,7,Incineración,0.0042718231361047465,Dentro de la planta,Sí,1137
2018-02-11,CO2,50,Hornos de Secado,237,56,15,No peligroso,7,Incineración,0.008145510172686821,Dentro de la planta,Sí,1138
2018-02-12,NOx,27,Hornos de Secado,270,52,40,Reciclable,6,Incineración,0.004937269456851845,Dentro de la planta,Sí,1139
2018-02-13,VOC,9,Procesos de Pintura,191,14,21,No peligroso,10,Vertedero,0.0014374901925357818,En los alrededores,Sí,1140
2018-02-14,VOC,56,Procesos de Pintura,330,98,42,No peligroso,4,Incineración,0.0060904470489566076,En los alrededores,Sí,1141
2018-02-15,NOx,20,Hornos de Secado,186,10,28,No peligroso,4,Incineración,0.0060860775292953485,Dentro de la planta,Sí,1142
2018-02-16,NOx,34,Hornos de Secado,166,63,47,Reciclable,10,Incineración,0.004294758526930202,Dentro de la planta,Sí,1143
2018-02-17,HAP,14,Hornos de Secado,380,89,30,Reciclable,4,Reciclaje,0.009609939087171792,En los alrededores,Sí,1144
2018-02-18,NOx,88,Maquinaria de Ensamble,464,72,37,Reciclable,6,Reciclaje,0.0054233220160098804,En los alrededores,Sí,1145
2018-02-19,CO2,99,Maquinaria de Ensamble,197,58,12,No peligroso,3,Incineración,0.008535717740740092,Dentro de la planta,Sí,1146
2018-02-20,NOx,74,Maquinaria de Ensamble,380,11,29,Reciclable,3,Incineración,0.004743926709287014,Dentro de la planta,Sí,1147
2018-02-21,VOC,80,Procesos de Pintura,274,36,26,Peligroso,3,Vertedero,0.009447304659248229,En los alrededores,Sí,1148
2018-02-22,VOC,36,Hornos de Secado,384,83,12,No peligroso,3,Vertedero,0.0036106841164904565,Dentro de la planta,Sí,1149
2018-02-23,HAP,55,Procesos de Pintura,342,81,48,Peligroso,9,Reciclaje,0.004659732310898457,Dentro de la planta,Sí,1150
2018-02-24,HAP,44,Procesos de Pintura,100,22,13,Reciclable,4,Vertedero,0.007683079995271448,Dentro de la planta,Sí,1151
2018-02-25,CO2,4,Maquinaria de Ensamble,468,83,49,No peligroso,7,Vertedero,0.006478811909721631,Dentro de la planta,Sí,1152
2018-02-26,NOx,32,Hornos de Secado,337,38,41,Peligroso,7,Incineración,0.0023380103499980086,Dentro de la planta,Sí,1153
2018-02-27,HAP,91,Procesos de Pintura,207,92,23,No peligroso,7,Reciclaje,0.0031239389430269635,Dentro de la planta,Sí,1154
2018-02-28,VOC,19,Maquinaria de Ensamble,215,98,50,Peligroso,3,Vertedero,0.006823876987868627,En los alrededores,Sí,1155
2018-03-01,CO2,42,Maquinaria de Ensamble,208,27,45,Peligroso,3,Reciclaje,0.009173049511224884,Dentro de la planta,Sí,1156
2018-03-02,CO2,16,Procesos de Pintura,268,26,32,No peligroso,9,Reciclaje,0.006594124219237177,En los alrededores,Sí,1157
2018-03-03,NOx,100,Hornos de Secado,222,52,27,Reciclable,7,Vertedero,0.006592625816058247,En los alrededores,Sí,1158
2018-03-04,HAP,48,Maquinaria de Ensamble,289,31,34,No peligroso,6,Reciclaje,0.006750104056993518,Dentro de la planta,Sí,1159
2018-03-05,CO2,25,Procesos de Pintura,363,57,37,No peligroso,2,Incineración,0.004616192143043851,En los alrededores,Sí,1160
2018-03-06,VOC,13,Maquinaria de Ensamble,328,96,41,Peligroso,8,Reciclaje,0.004332509682687476,En los alrededores,Sí,1161
2018-03-07,NOx,90,Maquinaria de Ensamble,302,94,19,Peligroso,2,Incineración,0.007086681060542935,Dentro de la planta,Sí,1162
2018-03-08,NOx,55,Hornos de Secado,116,96,47,Reciclable,10,Reciclaje,0.0038150847452884016,En los alrededores,Sí,1163
2018-03-09,VOC,74,Maquinaria de Ensamble,486,97,21,No peligroso,1,Reciclaje,0.003372610502097434,En los alrededores,Sí,1164
2018-03-10,CO2,5,Hornos de Secado,482,88,26,Reciclable,2,Incineración,0.008047737593127447,Dentro de la planta,Sí,1165
2018-03-11,CO2,45,Procesos de Pintura,281,33,36,Reciclable,4,Incineración,0.005872066247147379,En los alrededores,Sí,1166
2018-03-12,NOx,84,Procesos de Pintura,497,37,44,Reciclable,2,Vertedero,0.008948396054923952,En los alrededores,Sí,1167
2018-03-13,VOC,68,Maquinaria de Ensamble,350,87,21,No peligroso,4,Vertedero,0.004390878944223143,En los alrededores,Sí,1168
2018-03-14,NOx,20,Maquinaria de Ensamble,441,80,21,No peligroso,10,Incineración,0.003005448342115647,En los alrededores,Sí,1169
2018-03-15,NOx,45,Maquinaria de Ensamble,396,63,25,No peligroso,9,Incineración,0.008561088321675101,En los alrededores,Sí,1170
2018-03-16,CO2,25,Procesos de Pintura,434,40,20,No peligroso,9,Vertedero,0.001092521250951693,Dentro de la planta,Sí,1171
2018-03-17,HAP,71,Maquinaria de Ensamble,199,43,26,No peligroso,10,Vertedero,0.004159366969741167,En los alrededores,Sí,1172
2018-03-18,CO2,84,Procesos de Pintura,284,68,24,Reciclable,4,Vertedero,0.006644718985757843,En los alrededores,Sí,1173
2018-03-19,NOx,57,Procesos de Pintura,363,95,35,Reciclable,9,Incineración,0.0026857983415200116,Dentro de la planta,Sí,1174
2018-03-20,VOC,88,Maquinaria de Ensamble,426,91,15,No peligroso,5,Reciclaje,0.002521914532573371,Dentro de la planta,Sí,1175
2018-03-21,CO2,100,Procesos de Pintura,499,57,49,Reciclable,9,Vertedero,0.0024698373689482096,En los alrededores,Sí,1176
2018-03-22,VOC,84,Maquinaria de Ensamble,276,64,23,Reciclable,1,Vertedero,0.003014884335898889,En los alrededores,Sí,1177
2018-03-23,CO2,16,Procesos de Pintura,159,53,26,Reciclable,8,Incineración,0.001468564507880466,En los alrededores,Sí,1178
2018-03-24,CO2,87,Procesos de Pintura,193,73,47,Reciclable,7,Reciclaje,0.0082411887691555,En los alrededores,Sí,1179
2018-03-25,VOC,22,Procesos de Pintura,455,99,32,No peligroso,3,Reciclaje,0.0011476749907048545,Dentro de la planta,Sí,1180
2018-03-26,VOC,80,Hornos de Secado,471,93,10,Peligroso,10,Reciclaje,0.00950579013628296,En los alrededores,Sí,1181
2018-03-27,VOC,70,Maquinaria de Ensamble,297,41,12,No peligroso,1,Vertedero,0.0045081120618480535,Dentro de la planta,Sí,1182
2018-03-28,HAP,98,Hornos de Secado,186,33,34,Reciclable,8,Vertedero,0.003266231581298539,En los alrededores,Sí,1183
2018-03-29,VOC,78,Maquinaria de Ensamble,271,51,40,Reciclable,4,Vertedero,0.0015759758550698924,En los alrededores,Sí,1184
2018-03-30,HAP,2,Hornos de Secado,348,77,32,Peligroso,7,Incineración,0.007282357720573332,Dentro de la planta,Sí,1185
2018-03-31,CO2,7,Maquinaria de Ensamble,386,27,36,No peligroso,9,Vertedero,0.0065261015246890226,En los alrededores,Sí,1186
2018-04-01,VOC,31,Maquinaria de Ensamble,437,50,26,Peligroso,10,Vertedero,0.0014979643626657816,Dentro de la planta,Sí,1187
2018-04-02,VOC,70,Hornos de Secado,298,89,26,Peligroso,2,Vertedero,0.0044416852693660944,En los alrededores,Sí,1188
2018-04-03,VOC,86,Procesos de Pintura,312,62,35,Peligroso,10,Vertedero,0.004865610691806195,En los alrededores,Sí,1189
2018-04-04,HAP,31,Maquinaria de Ensamble,290,24,45,No peligroso,7,Incineración,0.0032561933471227746,En los alrededores,Sí,1190
2018-04-05,CO2,98,Hornos de Secado,183,23,18,No peligroso,8,Incineración,0.0019601090104436223,Dentro de la planta,Sí,1191
2018-04-06,NOx,27,Procesos de Pintura,409,23,32,Peligroso,7,Incineración,0.006836181007090885,En los alrededores,Sí,1192
2018-04-07,CO2,11,Hornos de Secado,219,83,23,Peligroso,5,Vertedero,0.009650012040142684,En los alrededores,Sí,1193
2018-04-08,NOx,90,Hornos de Secado,211,97,48,No peligroso,8,Vertedero,0.00653462944184967,En los alrededores,Sí,1194
2018-04-09,VOC,81,Procesos de Pintura,105,67,25,Peligroso,9,Incineración,0.008145412177756703,En los alrededores,Sí,1195
2018-04-10,HAP,24,Procesos de Pintura,293,17,31,No peligroso,3,Incineración,0.0015251228565387027,Dentro de la planta,Sí,1196
2018-04-11,HAP,77,Hornos de Secado,317,72,17,Reciclable,1,Vertedero,0.005856483858922908,En los alrededores,Sí,1197
2018-04-12,HAP,74,Procesos de Pintura,466,71,22,Reciclable,9,Vertedero,0.0077680391513097816,Dentro de la planta,Sí,1198
2018-04-13,HAP,57,Procesos de Pintura,117,12,39,Reciclable,9,Incineración,0.001929075914673051,Dentro de la planta,Sí,1199
2018-04-14,HAP,73,Maquinaria de Ensamble,335,94,38,Peligroso,10,Incineración,0.0031503686892559346,Dentro de la planta,Sí,1200
2018-04-15,VOC,69,Procesos de Pintura,243,75,14,Peligroso,2,Incineración,0.00575131262403236,En los alrededores,Sí,1201
2018-04-16,VOC,11,Maquinaria de Ensamble,388,10,17,Reciclable,2,Reciclaje,0.009147271387059803,En los alrededores,Sí,1202
2018-04-17,CO2,17,Hornos de Secado,264,25,34,Peligroso,8,Vertedero,0.006324943484300748,Dentro de la planta,Sí,1203
2018-04-18,HAP,87,Procesos de Pintura,384,12,42,Peligroso,4,Incineración,0.006231118418866111,En los alrededores,Sí,1204
2018-04-19,CO2,29,Hornos de Secado,443,47,33,No peligroso,3,Reciclaje,0.006611817661464805,Dentro de la planta,Sí,1205
2018-04-20,VOC,33,Procesos de Pintura,179,73,20,No peligroso,6,Incineración,0.004627986472747304,Dentro de la planta,Sí,1206
2018-04-21,CO2,87,Procesos de Pintura,331,38,42,No peligroso,6,Reciclaje,0.0016960341118565907,Dentro de la planta,Sí,1207
2018-04-22,CO2,30,Procesos de Pintura,190,55,31,Peligroso,1,Vertedero,0.0020440036405133108,En los alrededores,Sí,1208
2018-04-23,NOx,31,Procesos de Pintura,390,30,21,No peligroso,6,Incineración,0.00948844042863561,En los alrededores,Sí,1209
2018-04-24,NOx,29,Maquinaria de Ensamble,209,37,35,Reciclable,10,Incineración,0.006766857222887991,Dentro de la planta,Sí,1210
2018-04-25,CO2,35,Hornos de Secado,467,47,27,Peligroso,4,Incineración,0.006224290083024897,Dentro de la planta,Sí,1211
2018-04-26,CO2,91,Maquinaria de Ensamble,444,60,48,Peligroso,7,Incineración,0.002906190581172638,Dentro de la planta,Sí,1212
2018-04-27,VOC,50,Maquinaria de Ensamble,433,70,28,Reciclable,4,Reciclaje,0.0046084338424545995,Dentro de la planta,Sí,1213
2018-04-28,VOC,5,Maquinaria de Ensamble,108,36,37,No peligroso,8,Reciclaje,0.002128358885888584,Dentro de la planta,Sí,1214
2018-04-29,CO2,3,Hornos de Secado,399,47,33,Peligroso,9,Vertedero,0.009462560701650236,Dentro de la planta,Sí,1215
2018-04-30,CO2,28,Procesos de Pintura,466,72,47,No peligroso,8,Incineración,0.0065248975775425875,Dentro de la planta,Sí,1216
2018-05-01,HAP,65,Maquinaria de Ensamble,213,11,23,Reciclable,5,Vertedero,0.008028559936536958,Dentro de la planta,Sí,1217
2018-05-02,VOC,68,Hornos de Secado,354,17,40,No peligroso,10,Vertedero,0.00871537940237561,En los alrededores,Sí,1218
2018-05-03,CO2,11,Maquinaria de Ensamble,155,90,15,No peligroso,8,Reciclaje,0.002393688555820621,En los alrededores,Sí,1219
2018-05-04,NOx,19,Hornos de Secado,166,96,13,Peligroso,9,Vertedero,0.008232523870337627,En los alrededores,Sí,1220
2018-05-05,NOx,23,Hornos de Secado,334,85,25,Reciclable,1,Vertedero,0.006119664315746834,Dentro de la planta,Sí,1221
2018-05-06,HAP,37,Procesos de Pintura,473,85,16,No peligroso,10,Incineración,0.002210085844775787,En los alrededores,Sí,1222
2018-05-07,CO2,2,Procesos de Pintura,361,99,31,No peligroso,3,Vertedero,0.0074777312160538055,Dentro de la planta,Sí,1223
2018-05-08,NOx,36,Procesos de Pintura,131,99,20,No peligroso,8,Reciclaje,0.009918810434295749,Dentro de la planta,Sí,1224
2018-05-09,NOx,74,Hornos de Secado,294,34,33,Reciclable,1,Vertedero,0.006319547097595782,Dentro de la planta,Sí,1225
2018-05-10,VOC,79,Hornos de Secado,227,94,43,Peligroso,9,Incineración,0.0059118503374707585,Dentro de la planta,Sí,1226
2018-05-11,HAP,13,Maquinaria de Ensamble,498,16,47,Reciclable,7,Incineración,0.006626313008982438,En los alrededores,Sí,1227
2018-05-12,NOx,88,Hornos de Secado,184,25,33,Peligroso,6,Incineración,0.004674617730910036,Dentro de la planta,Sí,1228
2018-05-13,HAP,85,Procesos de Pintura,467,33,33,Peligroso,3,Incineración,0.009885788297622947,En los alrededores,Sí,1229
2018-05-14,NOx,71,Procesos de Pintura,446,18,21,Peligroso,10,Incineración,0.008804059120362268,En los alrededores,Sí,1230
2018-05-15,VOC,7,Maquinaria de Ensamble,249,31,27,Peligroso,2,Incineración,0.004213620683850006,En los alrededores,Sí,1231
2018-05-16,CO2,88,Maquinaria de Ensamble,405,57,15,Reciclable,6,Vertedero,0.004804859657730871,En los alrededores,Sí,1232
2018-05-17,HAP,31,Procesos de Pintura,229,75,12,Peligroso,8,Reciclaje,0.006250618367294828,En los alrededores,Sí,1233
2018-05-18,HAP,78,Maquinaria de Ensamble,442,91,44,Reciclable,10,Vertedero,0.009697318736398033,En los alrededores,Sí,1234
